Date,Open,High,Low,Close,Volume
24/2/2022,33.54483413,33.93364855,32.92273404,33.91420746,6802700
28/2/2022,32.92273391,33.64203946,32.92273391,33.5739975,5365000
20/9/2021,24.45633179,24.45633179,23.63010399,23.92171478,5179100
11/2/2022,37.02471227,37.53016954,36.66506134,36.7525444,4949900
27/1/2022,35.37225651,35.57638241,34.56547159,34.7501564,4901600
11/10/2021,28.34446195,28.55830839,27.98481103,27.99452972,4698900
14/2/2022,36.79141959,36.84002417,36.2470839,36.48036957,4692300
24/1/2022,32.50476014,32.60196559,31.89238243,32.59224319,4612900
25/2/2022,34.71127201,35.2944936,34.65295244,35.25561142,4604800
25/1/2022,33.17546338,33.7100804,32.80609006,33.53511429,4603900
6/10/2021,26.8766933,27.01277909,26.65312632,26.93501472,4313400
14/1/2022,34.1183315,34.39050306,34.04057085,34.36133957,4301000
5/1/2022,30.80370358,31.00782947,30.64817856,30.6676178,4292600
4/1/2022,30.81342423,31.09531263,30.79398314,30.93006706,4272000
6/1/2022,31.42580711,31.57160973,31.31888296,31.54244995,4006200
22/2/2022,35.97491279,36.30540391,35.80966909,36.05267715,3822800
18/3/2021,28.9759304,29.67657351,28.96633232,29.17748451,3788400
13/1/2022,33.90448677,34.28357877,33.86560459,34.02112961,3744200
8/4/2021,28.87995108,29.09110327,28.63040659,29.07190895,3561800
21/9/2021,24.17444523,24.19388447,23.71758884,23.84395409,3544300
26/1/2022,34.40994363,34.4585445,33.82672205,34.07945251,3493100
3/12/2021,27.86816639,27.95564944,27.4501922,27.62515831,3418200
7/10/2021,27.56683661,27.66403836,27.36270886,27.3918705,3388700
18/6/2021,28.67839462,28.7551774,28.34247111,28.3712635,3386600
22/9/2021,24.71878285,24.97151148,24.65074088,24.66046143,3379300
21/1/2022,33.18518248,33.28238793,32.83525025,32.92273331,3353700
18/1/2022,34.04057046,34.17665439,33.93364632,34.05028915,3340200
16/7/2021,26.91239065,26.95078113,26.51887685,26.58606339,3335800
1/2/2022,35.41113742,35.89715358,35.39169633,35.8485527,3328200
17/9/2021,25.42836595,25.46724814,25.0006712,25.02983284,3307300
8/2/2022,37.10247245,37.23856009,36.96638852,37.18023682,3140900
16/2/2022,35.87771184,36.29568602,35.86799314,36.12071991,3136200
3/5/2021,29.39823472,29.54220404,29.20627869,29.41743088,3101900
19/3/2021,28.40005755,28.79356952,28.13131691,28.73598289,3088800
23/2/2022,36.28596878,36.49009468,35.79995262,35.91659546,3071600
